id_project,id_freelancer,game_type,preference_freelancer
17,4,Open World,2
30,4,Open World,2
33,4,Open World,2
42,4,Open World,2
52,4,Open World,2
64,4,Open World,2
72,4,Open World,2
101,4,Open World,2
109,4,Open World,2
135,4,Open World,2
143,4,Open World,2
146,4,Open World,2
149,4,Open World,2
158,4,Open World,2
160,4,Open World,2
162,4,Open World,2
166,4,Open World,2
168,4,Open World,2
169,4,Open World,2
170,4,Open World,2
180,4,Open World,2
184,4,Open World,2
220,4,Open World,2
223,4,Open World,2
247,4,Open World,2
258,4,Open World,2
278,4,Open World,2
291,4,Open World,2
295,4,Open World,2
314,4,Open World,2
316,4,Open World,2
321,4,Open World,2
324,4,Open World,2
325,4,Open World,2
350,4,Open World,2
353,4,Open World,2
354,4,Open World,2
359,4,Open World,2
382,4,Open World,2
412,4,Open World,2
416,4,Open World,2
418,4,Open World,2
421,4,Open World,2
422,4,Open World,2
448,4,Open World,2
475,4,Open World,2
486,4,Open World,2
489,4,Open World,2
494,4,Open World,2
503,4,Open World,2
508,4,Open World,2
512,4,Open World,2
517,4,Open World,2
519,4,Open World,2
522,4,Open World,2
529,4,Open World,2
550,4,Open World,2
572,4,Open World,2
585,4,Open World,2
607,4,Open World,2
616,4,Open World,2
626,4,Open World,2
637,4,Open World,2
651,4,Open World,2
675,4,Open World,2
689,4,Open World,2
695,4,Open World,2
701,4,Open World,2
702,4,Open World,2
719,4,Open World,2
726,4,Open World,2
728,4,Open World,2
738,4,Open World,2
753,4,Open World,2
757,4,Open World,2
765,4,Open World,2
777,4,Open World,2
783,4,Open World,2
786,4,Open World,2
790,4,Open World,2
801,4,Open World,2
823,4,Open World,2
828,4,Open World,2
829,4,Open World,2
833,4,Open World,2
847,4,Open World,2
863,4,Open World,2
881,4,Open World,2
889,4,Open World,2
894,4,Open World,2
919,4,Open World,2
928,4,Open World,2
930,4,Open World,2
943,4,Open World,2
946,4,Open World,2
966,4,Open World,2
969,4,Open World,2
971,4,Open World,2
972,4,Open World,2
976,4,Open World,2
977,4,Open World,2
985,4,Open World,2
998,4,Open World,2
1071,4,Open World,2
1077,4,Open World,2
1079,4,Open World,2
1080,4,Open World,2
1081,4,Open World,2
1091,4,Open World,2
1095,4,Open World,2
1103,4,Open World,2
1107,4,Open World,2
1109,4,Open World,2
1113,4,Open World,2
1114,4,Open World,2
1117,4,Open World,2
1132,4,Open World,2
1143,4,Open World,2
1157,4,Open World,2
1176,4,Open World,2
1178,4,Open World,2
1180,4,Open World,2
1213,4,Open World,2
1236,4,Open World,2
1251,4,Open World,2
1255,4,Open World,2
1276,4,Open World,2
2,4,Sports,2
7,4,Sports,2
12,4,Sports,2
20,4,Sports,2
24,4,Sports,2
27,4,Sports,2
34,4,Sports,2
40,4,Sports,2
41,4,Sports,2
44,4,Sports,2
49,4,Sports,2
50,4,Sports,2
60,4,Sports,2
62,4,Sports,2
63,4,Sports,2
71,4,Sports,2
88,4,Sports,2
91,4,Sports,2
92,4,Sports,2
98,4,Sports,2
100,4,Sports,2
106,4,Sports,2
110,4,Sports,2
116,4,Sports,2
127,4,Sports,2
136,4,Sports,2
137,4,Sports,2
139,4,Sports,2
142,4,Sports,2
145,4,Sports,2
150,4,Sports,2
154,4,Sports,2
161,4,Sports,2
163,4,Sports,2
171,4,Sports,2
187,4,Sports,2
191,4,Sports,2
194,4,Sports,2
200,4,Sports,2
201,4,Sports,2
202,4,Sports,2
212,4,Sports,2
215,4,Sports,2
219,4,Sports,2
222,4,Sports,2
229,4,Sports,2
237,4,Sports,2
240,4,Sports,2
243,4,Sports,2
250,4,Sports,2
252,4,Sports,2
256,4,Sports,2
259,4,Sports,2
262,4,Sports,2
264,4,Sports,2
271,4,Sports,2
272,4,Sports,2
275,4,Sports,2
277,4,Sports,2
283,4,Sports,2
297,4,Sports,2
305,4,Sports,2
309,4,Sports,2
311,4,Sports,2
327,4,Sports,2
331,4,Sports,2
342,4,Sports,2
348,4,Sports,2
362,4,Sports,2
384,4,Sports,2
392,4,Sports,2
400,4,Sports,2
403,4,Sports,2
405,4,Sports,2
417,4,Sports,2
429,4,Sports,2
442,4,Sports,2
445,4,Sports,2
447,4,Sports,2
449,4,Sports,2
456,4,Sports,2
457,4,Sports,2
458,4,Sports,2
467,4,Sports,2
473,4,Sports,2
474,4,Sports,2
477,4,Sports,2
481,4,Sports,2
485,4,Sports,2
502,4,Sports,2
507,4,Sports,2
520,4,Sports,2
521,4,Sports,2
523,4,Sports,2
527,4,Sports,2
536,4,Sports,2
537,4,Sports,2
542,4,Sports,2
544,4,Sports,2
552,4,Sports,2
555,4,Sports,2
556,4,Sports,2
558,4,Sports,2
561,4,Sports,2
563,4,Sports,2
564,4,Sports,2
569,4,Sports,2
573,4,Sports,2
575,4,Sports,2
576,4,Sports,2
578,4,Sports,2
582,4,Sports,2
584,4,Sports,2
586,4,Sports,2
588,4,Sports,2
590,4,Sports,2
592,4,Sports,2
593,4,Sports,2
597,4,Sports,2
598,4,Sports,2
618,4,Sports,2
622,4,Sports,2
623,4,Sports,2
627,4,Sports,2
630,4,Sports,2
631,4,Sports,2
632,4,Sports,2
639,4,Sports,2
644,4,Sports,2
655,4,Sports,2
658,4,Sports,2
659,4,Sports,2
660,4,Sports,2
666,4,Sports,2
677,4,Sports,2
685,4,Sports,2
691,4,Sports,2
692,4,Sports,2
697,4,Sports,2
705,4,Sports,2
709,4,Sports,2
712,4,Sports,2
713,4,Sports,2
714,4,Sports,2
715,4,Sports,2
721,4,Sports,2
723,4,Sports,2
729,4,Sports,2
730,4,Sports,2
732,4,Sports,2
743,4,Sports,2
746,4,Sports,2
754,4,Sports,2
767,4,Sports,2
780,4,Sports,2
781,4,Sports,2
792,4,Sports,2
798,4,Sports,2
804,4,Sports,2
809,4,Sports,2
817,4,Sports,2
837,4,Sports,2
839,4,Sports,2
848,4,Sports,2
858,4,Sports,2
861,4,Sports,2
865,4,Sports,2
872,4,Sports,2
874,4,Sports,2
877,4,Sports,2
885,4,Sports,2
907,4,Sports,2
910,4,Sports,2
912,4,Sports,2
916,4,Sports,2
917,4,Sports,2
918,4,Sports,2
920,4,Sports,2
922,4,Sports,2
929,4,Sports,2
935,4,Sports,2
936,4,Sports,2
947,4,Sports,2
950,4,Sports,2
952,4,Sports,2
959,4,Sports,2
964,4,Sports,2
965,4,Sports,2
967,4,Sports,2
979,4,Sports,2
981,4,Sports,2
994,4,Sports,2
1000,4,Sports,2
1002,4,Sports,2
1012,4,Sports,2
1018,4,Sports,2
1023,4,Sports,2
1024,4,Sports,2
1032,4,Sports,2
1034,4,Sports,2
1046,4,Sports,2
1048,4,Sports,2
1052,4,Sports,2
1054,4,Sports,2
1055,4,Sports,2
1066,4,Sports,2
1069,4,Sports,2
1083,4,Sports,2
1086,4,Sports,2
1087,4,Sports,2
1089,4,Sports,2
1099,4,Sports,2
1110,4,Sports,2
1115,4,Sports,2
1116,4,Sports,2
1125,4,Sports,2
1128,4,Sports,2
1130,4,Sports,2
1133,4,Sports,2
1136,4,Sports,2
1139,4,Sports,2
1144,4,Sports,2
1145,4,Sports,2
1146,4,Sports,2
1150,4,Sports,2
1156,4,Sports,2
1159,4,Sports,2
1170,4,Sports,2
1179,4,Sports,2
1188,4,Sports,2
1190,4,Sports,2
1191,4,Sports,2
1194,4,Sports,2
1195,4,Sports,2
1199,4,Sports,2
1207,4,Sports,2
1209,4,Sports,2
1212,4,Sports,2
1214,4,Sports,2
1216,4,Sports,2
1217,4,Sports,2
1220,4,Sports,2
1221,4,Sports,2
1230,4,Sports,2
1241,4,Sports,2
1246,4,Sports,2
1252,4,Sports,2
1257,4,Sports,2
1258,4,Sports,2
1264,4,Sports,2
1266,4,Sports,2
1268,4,Sports,2
1270,4,Sports,2
1271,4,Sports,2
1272,4,Sports,2
1278,4,Sports,2
9,4,Puzzle,2
11,4,Puzzle,2
25,4,Puzzle,2
38,4,Puzzle,2
47,4,Puzzle,2
56,4,Puzzle,2
58,4,Puzzle,2
73,4,Puzzle,2
87,4,Puzzle,2
99,4,Puzzle,2
125,4,Puzzle,2
129,4,Puzzle,2
131,4,Puzzle,2
138,4,Puzzle,2
141,4,Puzzle,2
148,4,Puzzle,2
164,4,Puzzle,2
175,4,Puzzle,2
177,4,Puzzle,2
178,4,Puzzle,2
179,4,Puzzle,2
227,4,Puzzle,2
235,4,Puzzle,2
263,4,Puzzle,2
269,4,Puzzle,2
280,4,Puzzle,2
284,4,Puzzle,2
288,4,Puzzle,2
289,4,Puzzle,2
300,4,Puzzle,2
303,4,Puzzle,2
307,4,Puzzle,2
339,4,Puzzle,2
357,4,Puzzle,2
365,4,Puzzle,2
369,4,Puzzle,2
370,4,Puzzle,2
371,4,Puzzle,2
377,4,Puzzle,2
379,4,Puzzle,2
387,4,Puzzle,2
390,4,Puzzle,2
397,4,Puzzle,2
402,4,Puzzle,2
410,4,Puzzle,2
419,4,Puzzle,2
435,4,Puzzle,2
439,4,Puzzle,2
446,4,Puzzle,2
455,4,Puzzle,2
459,4,Puzzle,2
461,4,Puzzle,2
463,4,Puzzle,2
479,4,Puzzle,2
482,4,Puzzle,2
515,4,Puzzle,2
526,4,Puzzle,2
534,4,Puzzle,2
541,4,Puzzle,2
554,4,Puzzle,2
560,4,Puzzle,2
562,4,Puzzle,2
612,4,Puzzle,2
628,4,Puzzle,2
645,4,Puzzle,2
653,4,Puzzle,2
657,4,Puzzle,2
665,4,Puzzle,2
678,4,Puzzle,2
680,4,Puzzle,2
698,4,Puzzle,2
703,4,Puzzle,2
708,4,Puzzle,2
711,4,Puzzle,2
717,4,Puzzle,2
718,4,Puzzle,2
737,4,Puzzle,2
740,4,Puzzle,2
750,4,Puzzle,2
759,4,Puzzle,2
768,4,Puzzle,2
769,4,Puzzle,2
795,4,Puzzle,2
796,4,Puzzle,2
824,4,Puzzle,2
845,4,Puzzle,2
846,4,Puzzle,2
859,4,Puzzle,2
880,4,Puzzle,2
890,4,Puzzle,2
892,4,Puzzle,2
897,4,Puzzle,2
911,4,Puzzle,2
915,4,Puzzle,2
932,4,Puzzle,2
937,4,Puzzle,2
941,4,Puzzle,2
948,4,Puzzle,2
974,4,Puzzle,2
984,4,Puzzle,2
999,4,Puzzle,2
1008,4,Puzzle,2
1025,4,Puzzle,2
1033,4,Puzzle,2
1039,4,Puzzle,2
1040,4,Puzzle,2
1057,4,Puzzle,2
1058,4,Puzzle,2
1072,4,Puzzle,2
1085,4,Puzzle,2
1105,4,Puzzle,2
1120,4,Puzzle,2
1124,4,Puzzle,2
1140,4,Puzzle,2
1151,4,Puzzle,2
1154,4,Puzzle,2
1165,4,Puzzle,2
1174,4,Puzzle,2
1185,4,Puzzle,2
1186,4,Puzzle,2
1187,4,Puzzle,2
1193,4,Puzzle,2
1215,4,Puzzle,2
1219,4,Puzzle,2
1222,4,Puzzle,2
1228,4,Puzzle,2
1265,4,Puzzle,2
1269,4,Puzzle,2
3,4,FPS,5
16,4,FPS,5
23,4,FPS,5
32,4,FPS,5
43,4,FPS,5
54,4,FPS,5
66,4,FPS,5
74,4,FPS,5
83,4,FPS,5
84,4,FPS,5
97,4,FPS,5
107,4,FPS,5
115,4,FPS,5
126,4,FPS,5
133,4,FPS,5
153,4,FPS,5
173,4,FPS,5
185,4,FPS,5
195,4,FPS,5
198,4,FPS,5
203,4,FPS,5
204,4,FPS,5
208,4,FPS,5
211,4,FPS,5
213,4,FPS,5
225,4,FPS,5
249,4,FPS,5
251,4,FPS,5
255,4,FPS,5
260,4,FPS,5
276,4,FPS,5
317,4,FPS,5
330,4,FPS,5
333,4,FPS,5
335,4,FPS,5
337,4,FPS,5
341,4,FPS,5
345,4,FPS,5
349,4,FPS,5
368,4,FPS,5
380,4,FPS,5
381,4,FPS,5
385,4,FPS,5
393,4,FPS,5
396,4,FPS,5
408,4,FPS,5
425,4,FPS,5
427,4,FPS,5
434,4,FPS,5
436,4,FPS,5
437,4,FPS,5
453,4,FPS,5
480,4,FPS,5
490,4,FPS,5
499,4,FPS,5
516,4,FPS,5
531,4,FPS,5
543,4,FPS,5
547,4,FPS,5
579,4,FPS,5
580,4,FPS,5
589,4,FPS,5
591,4,FPS,5
638,4,FPS,5
649,4,FPS,5
650,4,FPS,5
662,4,FPS,5
667,4,FPS,5
671,4,FPS,5
679,4,FPS,5
687,4,FPS,5
693,4,FPS,5
704,4,FPS,5
707,4,FPS,5
724,4,FPS,5
739,4,FPS,5
741,4,FPS,5
760,4,FPS,5
770,4,FPS,5
785,4,FPS,5
787,4,FPS,5
789,4,FPS,5
799,4,FPS,5
800,4,FPS,5
807,4,FPS,5
808,4,FPS,5
810,4,FPS,5
812,4,FPS,5
819,4,FPS,5
842,4,FPS,5
844,4,FPS,5
857,4,FPS,5
873,4,FPS,5
905,4,FPS,5
921,4,FPS,5
923,4,FPS,5
939,4,FPS,5
963,4,FPS,5
973,4,FPS,5
990,4,FPS,5
991,4,FPS,5
993,4,FPS,5
1004,4,FPS,5
1005,4,FPS,5
1007,4,FPS,5
1020,4,FPS,5
1021,4,FPS,5
1037,4,FPS,5
1059,4,FPS,5
1064,4,FPS,5
1074,4,FPS,5
1078,4,FPS,5
1084,4,FPS,5
1088,4,FPS,5
1094,4,FPS,5
1097,4,FPS,5
1131,4,FPS,5
1141,4,FPS,5
1142,4,FPS,5
1153,4,FPS,5
1160,4,FPS,5
1168,4,FPS,5
1184,4,FPS,5
1189,4,FPS,5
1201,4,FPS,5
1210,4,FPS,5
1277,4,FPS,5
1279,4,FPS,5
6,4,Battle Royal,2
13,4,Battle Royal,2
26,4,Battle Royal,2
36,4,Battle Royal,2
46,4,Battle Royal,2
51,4,Battle Royal,2
61,4,Battle Royal,2
70,4,Battle Royal,2
90,4,Battle Royal,2
94,4,Battle Royal,2
96,4,Battle Royal,2
103,4,Battle Royal,2
114,4,Battle Royal,2
118,4,Battle Royal,2
147,4,Battle Royal,2
157,4,Battle Royal,2
183,4,Battle Royal,2
193,4,Battle Royal,2
197,4,Battle Royal,2
199,4,Battle Royal,2
205,4,Battle Royal,2
228,4,Battle Royal,2
239,4,Battle Royal,2
241,4,Battle Royal,2
244,4,Battle Royal,2
245,4,Battle Royal,2
261,4,Battle Royal,2
265,4,Battle Royal,2
279,4,Battle Royal,2
281,4,Battle Royal,2
294,4,Battle Royal,2
320,4,Battle Royal,2
323,4,Battle Royal,2
329,4,Battle Royal,2
334,4,Battle Royal,2
343,4,Battle Royal,2
352,4,Battle Royal,2
367,4,Battle Royal,2
374,4,Battle Royal,2
378,4,Battle Royal,2
395,4,Battle Royal,2
399,4,Battle Royal,2
401,4,Battle Royal,2
406,4,Battle Royal,2
414,4,Battle Royal,2
428,4,Battle Royal,2
430,4,Battle Royal,2
441,4,Battle Royal,2
472,4,Battle Royal,2
504,4,Battle Royal,2
505,4,Battle Royal,2
513,4,Battle Royal,2
514,4,Battle Royal,2
518,4,Battle Royal,2
524,4,Battle Royal,2
530,4,Battle Royal,2
568,4,Battle Royal,2
577,4,Battle Royal,2
600,4,Battle Royal,2
609,4,Battle Royal,2
611,4,Battle Royal,2
625,4,Battle Royal,2
634,4,Battle Royal,2
640,4,Battle Royal,2
648,4,Battle Royal,2
654,4,Battle Royal,2
661,4,Battle Royal,2
670,4,Battle Royal,2
690,4,Battle Royal,2
720,4,Battle Royal,2
734,4,Battle Royal,2
745,4,Battle Royal,2
749,4,Battle Royal,2
751,4,Battle Royal,2
758,4,Battle Royal,2
771,4,Battle Royal,2
775,4,Battle Royal,2
778,4,Battle Royal,2
782,4,Battle Royal,2
791,4,Battle Royal,2
794,4,Battle Royal,2
811,4,Battle Royal,2
827,4,Battle Royal,2
831,4,Battle Royal,2
838,4,Battle Royal,2
840,4,Battle Royal,2
862,4,Battle Royal,2
878,4,Battle Royal,2
879,4,Battle Royal,2
887,4,Battle Royal,2
888,4,Battle Royal,2
899,4,Battle Royal,2
924,4,Battle Royal,2
925,4,Battle Royal,2
926,4,Battle Royal,2
938,4,Battle Royal,2
944,4,Battle Royal,2
953,4,Battle Royal,2
961,4,Battle Royal,2
962,4,Battle Royal,2
982,4,Battle Royal,2
1003,4,Battle Royal,2
1010,4,Battle Royal,2
1038,4,Battle Royal,2
1050,4,Battle Royal,2
1051,4,Battle Royal,2
1053,4,Battle Royal,2
1067,4,Battle Royal,2
1073,4,Battle Royal,2
1075,4,Battle Royal,2
1093,4,Battle Royal,2
1104,4,Battle Royal,2
1118,4,Battle Royal,2
1138,4,Battle Royal,2
1147,4,Battle Royal,2
1158,4,Battle Royal,2
1163,4,Battle Royal,2
1164,4,Battle Royal,2
1173,4,Battle Royal,2
1192,4,Battle Royal,2
1198,4,Battle Royal,2
1227,4,Battle Royal,2
1229,4,Battle Royal,2
1242,4,Battle Royal,2
1243,4,Battle Royal,2
1244,4,Battle Royal,2
1261,4,Battle Royal,2
1280,4,Battle Royal,2
5,4,Adventure,2
18,4,Adventure,2
22,4,Adventure,2
35,4,Adventure,2
45,4,Adventure,2
55,4,Adventure,2
57,4,Adventure,2
65,4,Adventure,2
89,4,Adventure,2
102,4,Adventure,2
105,4,Adventure,2
108,4,Adventure,2
111,4,Adventure,2
119,4,Adventure,2
123,4,Adventure,2
152,4,Adventure,2
167,4,Adventure,2
186,4,Adventure,2
188,4,Adventure,2
190,4,Adventure,2
221,4,Adventure,2
233,4,Adventure,2
234,4,Adventure,2
254,4,Adventure,2
268,4,Adventure,2
273,4,Adventure,2
274,4,Adventure,2
286,4,Adventure,2
292,4,Adventure,2
293,4,Adventure,2
298,4,Adventure,2
299,4,Adventure,2
326,4,Adventure,2
340,4,Adventure,2
347,4,Adventure,2
363,4,Adventure,2
375,4,Adventure,2
376,4,Adventure,2
389,4,Adventure,2
391,4,Adventure,2
409,4,Adventure,2
411,4,Adventure,2
413,4,Adventure,2
433,4,Adventure,2
460,4,Adventure,2
471,4,Adventure,2
492,4,Adventure,2
496,4,Adventure,2
528,4,Adventure,2
548,4,Adventure,2
549,4,Adventure,2
559,4,Adventure,2
565,4,Adventure,2
566,4,Adventure,2
581,4,Adventure,2
596,4,Adventure,2
603,4,Adventure,2
604,4,Adventure,2
605,4,Adventure,2
610,4,Adventure,2
613,4,Adventure,2
615,4,Adventure,2
621,4,Adventure,2
629,4,Adventure,2
643,4,Adventure,2
669,4,Adventure,2
674,4,Adventure,2
699,4,Adventure,2
700,4,Adventure,2
716,4,Adventure,2
727,4,Adventure,2
731,4,Adventure,2
736,4,Adventure,2
747,4,Adventure,2
756,4,Adventure,2
772,4,Adventure,2
773,4,Adventure,2
779,4,Adventure,2
784,4,Adventure,2
806,4,Adventure,2
815,4,Adventure,2
821,4,Adventure,2
852,4,Adventure,2
860,4,Adventure,2
870,4,Adventure,2
883,4,Adventure,2
884,4,Adventure,2
895,4,Adventure,2
901,4,Adventure,2
906,4,Adventure,2
908,4,Adventure,2
914,4,Adventure,2
933,4,Adventure,2
945,4,Adventure,2
949,4,Adventure,2
980,4,Adventure,2
997,4,Adventure,2
1009,4,Adventure,2
1014,4,Adventure,2
1022,4,Adventure,2
1029,4,Adventure,2
1036,4,Adventure,2
1041,4,Adventure,2
1056,4,Adventure,2
1060,4,Adventure,2
1061,4,Adventure,2
1076,4,Adventure,2
1108,4,Adventure,2
1121,4,Adventure,2
1123,4,Adventure,2
1129,4,Adventure,2
1134,4,Adventure,2
1152,4,Adventure,2
1172,4,Adventure,2
1182,4,Adventure,2
1196,4,Adventure,2
1202,4,Adventure,2
1218,4,Adventure,2
1225,4,Adventure,2
1231,4,Adventure,2
1232,4,Adventure,2
1238,4,Adventure,2
1239,4,Adventure,2
1247,4,Adventure,2
1254,4,Adventure,2
1256,4,Adventure,2
1262,4,Adventure,2
1274,4,Adventure,2
1,5,Moba,2
14,5,Moba,2
21,5,Moba,2
31,5,Moba,2
53,5,Moba,2
59,5,Moba,2
67,5,Moba,2
76,5,Moba,2
81,5,Moba,2
82,5,Moba,2
117,5,Moba,2
120,5,Moba,2
130,5,Moba,2
144,5,Moba,2
151,5,Moba,2
156,5,Moba,2
174,5,Moba,2
176,5,Moba,2
181,5,Moba,2
207,5,Moba,2
209,5,Moba,2
230,5,Moba,2
231,5,Moba,2
246,5,Moba,2
266,5,Moba,2
282,5,Moba,2
296,5,Moba,2
302,5,Moba,2
304,5,Moba,2
306,5,Moba,2
310,5,Moba,2
315,5,Moba,2
322,5,Moba,2
328,5,Moba,2
336,5,Moba,2
351,5,Moba,2
364,5,Moba,2
383,5,Moba,2
404,5,Moba,2
407,5,Moba,2
415,5,Moba,2
424,5,Moba,2
440,5,Moba,2
443,5,Moba,2
462,5,Moba,2
464,5,Moba,2
465,5,Moba,2
468,5,Moba,2
469,5,Moba,2
476,5,Moba,2
491,5,Moba,2
493,5,Moba,2
497,5,Moba,2
498,5,Moba,2
525,5,Moba,2
538,5,Moba,2
540,5,Moba,2
570,5,Moba,2
594,5,Moba,2
599,5,Moba,2
602,5,Moba,2
606,5,Moba,2
617,5,Moba,2
635,5,Moba,2
642,5,Moba,2
663,5,Moba,2
664,5,Moba,2
668,5,Moba,2
676,5,Moba,2
682,5,Moba,2
688,5,Moba,2
694,5,Moba,2
706,5,Moba,2
722,5,Moba,2
748,5,Moba,2
755,5,Moba,2
793,5,Moba,2
803,5,Moba,2
814,5,Moba,2
818,5,Moba,2
825,5,Moba,2
832,5,Moba,2
849,5,Moba,2
850,5,Moba,2
855,5,Moba,2
866,5,Moba,2
869,5,Moba,2
875,5,Moba,2
893,5,Moba,2
903,5,Moba,2
931,5,Moba,2
940,5,Moba,2
955,5,Moba,2
956,5,Moba,2
958,5,Moba,2
975,5,Moba,2
983,5,Moba,2
988,5,Moba,2
989,5,Moba,2
992,5,Moba,2
1001,5,Moba,2
1006,5,Moba,2
1015,5,Moba,2
1016,5,Moba,2
1019,5,Moba,2
1026,5,Moba,2
1030,5,Moba,2
1042,5,Moba,2
1065,5,Moba,2
1082,5,Moba,2
1096,5,Moba,2
1101,5,Moba,2
1102,5,Moba,2
1119,5,Moba,2
1135,5,Moba,2
1167,5,Moba,2
1175,5,Moba,2
1183,5,Moba,2
1200,5,Moba,2
1204,5,Moba,2
1206,5,Moba,2
1208,5,Moba,2
1223,5,Moba,2
1235,5,Moba,2
1240,5,Moba,2
1248,5,Moba,2
1250,5,Moba,2
1275,5,Moba,2
8,5,RPG,4
15,5,RPG,4
37,5,RPG,4
39,5,RPG,4
68,5,RPG,4
77,5,RPG,4
78,5,RPG,4
80,5,RPG,4
93,5,RPG,4
112,5,RPG,4
113,5,RPG,4
121,5,RPG,4
124,5,RPG,4
128,5,RPG,4
140,5,RPG,4
159,5,RPG,4
196,5,RPG,4
206,5,RPG,4
210,5,RPG,4
217,5,RPG,4
218,5,RPG,4
224,5,RPG,4
232,5,RPG,4
238,5,RPG,4
242,5,RPG,4
253,5,RPG,4
257,5,RPG,4
267,5,RPG,4
270,5,RPG,4
287,5,RPG,4
318,5,RPG,4
319,5,RPG,4
332,5,RPG,4
338,5,RPG,4
344,5,RPG,4
361,5,RPG,4
386,5,RPG,4
394,5,RPG,4
398,5,RPG,4
423,5,RPG,4
431,5,RPG,4
432,5,RPG,4
438,5,RPG,4
450,5,RPG,4
451,5,RPG,4
466,5,RPG,4
470,5,RPG,4
483,5,RPG,4
484,5,RPG,4
487,5,RPG,4
509,5,RPG,4
511,5,RPG,4
535,5,RPG,4
545,5,RPG,4
551,5,RPG,4
553,5,RPG,4
567,5,RPG,4
571,5,RPG,4
574,5,RPG,4
587,5,RPG,4
595,5,RPG,4
601,5,RPG,4
614,5,RPG,4
620,5,RPG,4
641,5,RPG,4
647,5,RPG,4
652,5,RPG,4
673,5,RPG,4
681,5,RPG,4
686,5,RPG,4
725,5,RPG,4
735,5,RPG,4
744,5,RPG,4
761,5,RPG,4
762,5,RPG,4
763,5,RPG,4
766,5,RPG,4
776,5,RPG,4
788,5,RPG,4
797,5,RPG,4
802,5,RPG,4
813,5,RPG,4
816,5,RPG,4
826,5,RPG,4
830,5,RPG,4
841,5,RPG,4
851,5,RPG,4
854,5,RPG,4
898,5,RPG,4
902,5,RPG,4
904,5,RPG,4
913,5,RPG,4
957,5,RPG,4
986,5,RPG,4
987,5,RPG,4
996,5,RPG,4
1027,5,RPG,4
1028,5,RPG,4
1031,5,RPG,4
1035,5,RPG,4
1043,5,RPG,4
1044,5,RPG,4
1047,5,RPG,4
1062,5,RPG,4
1068,5,RPG,4
1092,5,RPG,4
1106,5,RPG,4
1111,5,RPG,4
1112,5,RPG,4
1127,5,RPG,4
1137,5,RPG,4
1149,5,RPG,4
1161,5,RPG,4
1162,5,RPG,4
1169,5,RPG,4
1171,5,RPG,4
1197,5,RPG,4
1203,5,RPG,4
1205,5,RPG,4
1211,5,RPG,4
1224,5,RPG,4
1226,5,RPG,4
1234,5,RPG,4
1245,5,RPG,4
1249,5,RPG,4
1253,5,RPG,4
1260,5,RPG,4
1263,5,RPG,4
4,5,Horor,2
19,5,Horor,2
28,5,Horor,2
29,5,Horor,2
48,5,Horor,2
69,5,Horor,2
75,5,Horor,2
79,5,Horor,2
85,5,Horor,2
86,5,Horor,2
95,5,Horor,2
104,5,Horor,2
122,5,Horor,2
132,5,Horor,2
134,5,Horor,2
155,5,Horor,2
165,5,Horor,2
172,5,Horor,2
182,5,Horor,2
189,5,Horor,2
192,5,Horor,2
214,5,Horor,2
216,5,Horor,2
226,5,Horor,2
236,5,Horor,2
248,5,Horor,2
285,5,Horor,2
290,5,Horor,2
301,5,Horor,2
308,5,Horor,2
312,5,Horor,2
313,5,Horor,2
346,5,Horor,2
355,5,Horor,2
356,5,Horor,2
358,5,Horor,2
360,5,Horor,2
366,5,Horor,2
372,5,Horor,2
373,5,Horor,2
388,5,Horor,2
420,5,Horor,2
426,5,Horor,2
444,5,Horor,2
452,5,Horor,2
454,5,Horor,2
478,5,Horor,2
488,5,Horor,2
495,5,Horor,2
500,5,Horor,2
501,5,Horor,2
506,5,Horor,2
510,5,Horor,2
532,5,Horor,2
533,5,Horor,2
539,5,Horor,2
546,5,Horor,2
557,5,Horor,2
583,5,Horor,2
608,5,Horor,2
619,5,Horor,2
624,5,Horor,2
633,5,Horor,2
636,5,Horor,2
646,5,Horor,2
656,5,Horor,2
672,5,Horor,2
683,5,Horor,2
684,5,Horor,2
696,5,Horor,2
710,5,Horor,2
733,5,Horor,2
742,5,Horor,2
752,5,Horor,2
764,5,Horor,2
774,5,Horor,2
805,5,Horor,2
820,5,Horor,2
822,5,Horor,2
834,5,Horor,2
835,5,Horor,2
836,5,Horor,2
843,5,Horor,2
853,5,Horor,2
856,5,Horor,2
864,5,Horor,2
867,5,Horor,2
868,5,Horor,2
871,5,Horor,2
876,5,Horor,2
882,5,Horor,2
886,5,Horor,2
891,5,Horor,2
896,5,Horor,2
900,5,Horor,2
909,5,Horor,2
927,5,Horor,2
934,5,Horor,2
942,5,Horor,2
951,5,Horor,2
954,5,Horor,2
960,5,Horor,2
968,5,Horor,2
970,5,Horor,2
978,5,Horor,2
995,5,Horor,2
1011,5,Horor,2
1013,5,Horor,2
1017,5,Horor,2
1045,5,Horor,2
1049,5,Horor,2
1063,5,Horor,2
1070,5,Horor,2
1090,5,Horor,2
1098,5,Horor,2
1100,5,Horor,2
1122,5,Horor,2
1126,5,Horor,2
1148,5,Horor,2
1155,5,Horor,2
1166,5,Horor,2
1177,5,Horor,2
1181,5,Horor,2
1233,5,Horor,2
1237,5,Horor,2
1259,5,Horor,2
1267,5,Horor,2
1273,5,Horor,2
10,5,Open World,3
17,5,Open World,3
30,5,Open World,3
33,5,Open World,3
42,5,Open World,3
52,5,Open World,3
64,5,Open World,3
72,5,Open World,3
101,5,Open World,3
109,5,Open World,3
135,5,Open World,3
143,5,Open World,3
146,5,Open World,3
