id_project,id_freelancer,game_type,preference_freelancer
173,3,FPS,2
185,3,FPS,2
195,3,FPS,2
198,3,FPS,2
203,3,FPS,2
204,3,FPS,2
208,3,FPS,2
211,3,FPS,2
213,3,FPS,2
225,3,FPS,2
249,3,FPS,2
251,3,FPS,2
255,3,FPS,2
260,3,FPS,2
276,3,FPS,2
317,3,FPS,2
330,3,FPS,2
333,3,FPS,2
335,3,FPS,2
337,3,FPS,2
341,3,FPS,2
345,3,FPS,2
349,3,FPS,2
368,3,FPS,2
380,3,FPS,2
381,3,FPS,2
385,3,FPS,2
393,3,FPS,2
396,3,FPS,2
408,3,FPS,2
425,3,FPS,2
427,3,FPS,2
434,3,FPS,2
436,3,FPS,2
437,3,FPS,2
453,3,FPS,2
480,3,FPS,2
490,3,FPS,2
499,3,FPS,2
516,3,FPS,2
531,3,FPS,2
543,3,FPS,2
547,3,FPS,2
579,3,FPS,2
580,3,FPS,2
589,3,FPS,2
591,3,FPS,2
638,3,FPS,2
649,3,FPS,2
650,3,FPS,2
662,3,FPS,2
667,3,FPS,2
671,3,FPS,2
679,3,FPS,2
687,3,FPS,2
693,3,FPS,2
704,3,FPS,2
707,3,FPS,2
724,3,FPS,2
739,3,FPS,2
741,3,FPS,2
760,3,FPS,2
770,3,FPS,2
785,3,FPS,2
787,3,FPS,2
789,3,FPS,2
799,3,FPS,2
800,3,FPS,2
807,3,FPS,2
808,3,FPS,2
810,3,FPS,2
812,3,FPS,2
819,3,FPS,2
842,3,FPS,2
844,3,FPS,2
857,3,FPS,2
873,3,FPS,2
905,3,FPS,2
921,3,FPS,2
923,3,FPS,2
939,3,FPS,2
963,3,FPS,2
973,3,FPS,2
990,3,FPS,2
991,3,FPS,2
993,3,FPS,2
1004,3,FPS,2
1005,3,FPS,2
1007,3,FPS,2
1020,3,FPS,2
1021,3,FPS,2
1037,3,FPS,2
1059,3,FPS,2
1064,3,FPS,2
1074,3,FPS,2
1078,3,FPS,2
1084,3,FPS,2
1088,3,FPS,2
1094,3,FPS,2
1097,3,FPS,2
1131,3,FPS,2
1141,3,FPS,2
1142,3,FPS,2
1153,3,FPS,2
1160,3,FPS,2
1168,3,FPS,2
1184,3,FPS,2
1189,3,FPS,2
1201,3,FPS,2
1210,3,FPS,2
1277,3,FPS,2
1279,3,FPS,2
6,3,Battle Royal,2
13,3,Battle Royal,2
26,3,Battle Royal,2
36,3,Battle Royal,2
46,3,Battle Royal,2
51,3,Battle Royal,2
61,3,Battle Royal,2
70,3,Battle Royal,2
90,3,Battle Royal,2
94,3,Battle Royal,2
96,3,Battle Royal,2
103,3,Battle Royal,2
114,3,Battle Royal,2
118,3,Battle Royal,2
147,3,Battle Royal,2
157,3,Battle Royal,2
183,3,Battle Royal,2
193,3,Battle Royal,2
197,3,Battle Royal,2
199,3,Battle Royal,2
205,3,Battle Royal,2
228,3,Battle Royal,2
239,3,Battle Royal,2
241,3,Battle Royal,2
244,3,Battle Royal,2
245,3,Battle Royal,2
261,3,Battle Royal,2
265,3,Battle Royal,2
279,3,Battle Royal,2
281,3,Battle Royal,2
294,3,Battle Royal,2
320,3,Battle Royal,2
323,3,Battle Royal,2
329,3,Battle Royal,2
334,3,Battle Royal,2
343,3,Battle Royal,2
352,3,Battle Royal,2
367,3,Battle Royal,2
374,3,Battle Royal,2
378,3,Battle Royal,2
395,3,Battle Royal,2
399,3,Battle Royal,2
401,3,Battle Royal,2
406,3,Battle Royal,2
414,3,Battle Royal,2
428,3,Battle Royal,2
430,3,Battle Royal,2
441,3,Battle Royal,2
472,3,Battle Royal,2
504,3,Battle Royal,2
505,3,Battle Royal,2
513,3,Battle Royal,2
514,3,Battle Royal,2
518,3,Battle Royal,2
524,3,Battle Royal,2
530,3,Battle Royal,2
568,3,Battle Royal,2
577,3,Battle Royal,2
600,3,Battle Royal,2
609,3,Battle Royal,2
611,3,Battle Royal,2
625,3,Battle Royal,2
634,3,Battle Royal,2
640,3,Battle Royal,2
648,3,Battle Royal,2
654,3,Battle Royal,2
661,3,Battle Royal,2
670,3,Battle Royal,2
690,3,Battle Royal,2
720,3,Battle Royal,2
734,3,Battle Royal,2
745,3,Battle Royal,2
749,3,Battle Royal,2
751,3,Battle Royal,2
758,3,Battle Royal,2
771,3,Battle Royal,2
775,3,Battle Royal,2
778,3,Battle Royal,2
782,3,Battle Royal,2
791,3,Battle Royal,2
794,3,Battle Royal,2
811,3,Battle Royal,2
827,3,Battle Royal,2
831,3,Battle Royal,2
838,3,Battle Royal,2
840,3,Battle Royal,2
862,3,Battle Royal,2
878,3,Battle Royal,2
879,3,Battle Royal,2
887,3,Battle Royal,2
888,3,Battle Royal,2
899,3,Battle Royal,2
924,3,Battle Royal,2
925,3,Battle Royal,2
926,3,Battle Royal,2
938,3,Battle Royal,2
944,3,Battle Royal,2
953,3,Battle Royal,2
961,3,Battle Royal,2
962,3,Battle Royal,2
982,3,Battle Royal,2
1003,3,Battle Royal,2
1010,3,Battle Royal,2
1038,3,Battle Royal,2
1050,3,Battle Royal,2
1051,3,Battle Royal,2
1053,3,Battle Royal,2
1067,3,Battle Royal,2
1073,3,Battle Royal,2
1075,3,Battle Royal,2
1093,3,Battle Royal,2
1104,3,Battle Royal,2
1118,3,Battle Royal,2
1138,3,Battle Royal,2
1147,3,Battle Royal,2
1158,3,Battle Royal,2
1163,3,Battle Royal,2
1164,3,Battle Royal,2
1173,3,Battle Royal,2
1192,3,Battle Royal,2
1198,3,Battle Royal,2
1227,3,Battle Royal,2
1229,3,Battle Royal,2
1242,3,Battle Royal,2
1243,3,Battle Royal,2
1244,3,Battle Royal,2
1261,3,Battle Royal,2
1280,3,Battle Royal,2
5,3,Adventure,2
18,3,Adventure,2
22,3,Adventure,2
35,3,Adventure,2
45,3,Adventure,2
55,3,Adventure,2
57,3,Adventure,2
65,3,Adventure,2
89,3,Adventure,2
102,3,Adventure,2
105,3,Adventure,2
108,3,Adventure,2
111,3,Adventure,2
119,3,Adventure,2
123,3,Adventure,2
152,3,Adventure,2
167,3,Adventure,2
186,3,Adventure,2
188,3,Adventure,2
190,3,Adventure,2
221,3,Adventure,2
233,3,Adventure,2
234,3,Adventure,2
254,3,Adventure,2
268,3,Adventure,2
273,3,Adventure,2
274,3,Adventure,2
286,3,Adventure,2
292,3,Adventure,2
293,3,Adventure,2
298,3,Adventure,2
299,3,Adventure,2
326,3,Adventure,2
340,3,Adventure,2
347,3,Adventure,2
363,3,Adventure,2
375,3,Adventure,2
376,3,Adventure,2
389,3,Adventure,2
391,3,Adventure,2
409,3,Adventure,2
411,3,Adventure,2
413,3,Adventure,2
433,3,Adventure,2
460,3,Adventure,2
471,3,Adventure,2
492,3,Adventure,2
496,3,Adventure,2
528,3,Adventure,2
548,3,Adventure,2
549,3,Adventure,2
559,3,Adventure,2
565,3,Adventure,2
566,3,Adventure,2
581,3,Adventure,2
596,3,Adventure,2
603,3,Adventure,2
604,3,Adventure,2
605,3,Adventure,2
610,3,Adventure,2
613,3,Adventure,2
615,3,Adventure,2
621,3,Adventure,2
629,3,Adventure,2
643,3,Adventure,2
669,3,Adventure,2
674,3,Adventure,2
699,3,Adventure,2
700,3,Adventure,2
716,3,Adventure,2
727,3,Adventure,2
731,3,Adventure,2
736,3,Adventure,2
747,3,Adventure,2
756,3,Adventure,2
772,3,Adventure,2
773,3,Adventure,2
779,3,Adventure,2
784,3,Adventure,2
806,3,Adventure,2
815,3,Adventure,2
821,3,Adventure,2
852,3,Adventure,2
860,3,Adventure,2
870,3,Adventure,2
883,3,Adventure,2
884,3,Adventure,2
895,3,Adventure,2
901,3,Adventure,2
906,3,Adventure,2
908,3,Adventure,2
914,3,Adventure,2
933,3,Adventure,2
945,3,Adventure,2
949,3,Adventure,2
980,3,Adventure,2
997,3,Adventure,2
1009,3,Adventure,2
1014,3,Adventure,2
1022,3,Adventure,2
1029,3,Adventure,2
1036,3,Adventure,2
1041,3,Adventure,2
1056,3,Adventure,2
1060,3,Adventure,2
1061,3,Adventure,2
1076,3,Adventure,2
1108,3,Adventure,2
1121,3,Adventure,2
1123,3,Adventure,2
1129,3,Adventure,2
1134,3,Adventure,2
1152,3,Adventure,2
1172,3,Adventure,2
1182,3,Adventure,2
1196,3,Adventure,2
1202,3,Adventure,2
1218,3,Adventure,2
1225,3,Adventure,2
1231,3,Adventure,2
1232,3,Adventure,2
1238,3,Adventure,2
1239,3,Adventure,2
1247,3,Adventure,2
1254,3,Adventure,2
1256,3,Adventure,2
1262,3,Adventure,2
1274,3,Adventure,2
1,4,Moba,4
14,4,Moba,4
21,4,Moba,4
31,4,Moba,4
53,4,Moba,4
59,4,Moba,4
67,4,Moba,4
76,4,Moba,4
81,4,Moba,4
82,4,Moba,4
117,4,Moba,4
120,4,Moba,4
130,4,Moba,4
144,4,Moba,4
151,4,Moba,4
156,4,Moba,4
174,4,Moba,4
176,4,Moba,4
181,4,Moba,4
207,4,Moba,4
209,4,Moba,4
230,4,Moba,4
231,4,Moba,4
246,4,Moba,4
266,4,Moba,4
282,4,Moba,4
296,4,Moba,4
302,4,Moba,4
304,4,Moba,4
306,4,Moba,4
310,4,Moba,4
315,4,Moba,4
322,4,Moba,4
328,4,Moba,4
336,4,Moba,4
351,4,Moba,4
364,4,Moba,4
383,4,Moba,4
404,4,Moba,4
407,4,Moba,4
415,4,Moba,4
424,4,Moba,4
440,4,Moba,4
443,4,Moba,4
462,4,Moba,4
464,4,Moba,4
465,4,Moba,4
468,4,Moba,4
469,4,Moba,4
476,4,Moba,4
491,4,Moba,4
493,4,Moba,4
497,4,Moba,4
498,4,Moba,4
525,4,Moba,4
538,4,Moba,4
540,4,Moba,4
570,4,Moba,4
594,4,Moba,4
599,4,Moba,4
602,4,Moba,4
606,4,Moba,4
617,4,Moba,4
635,4,Moba,4
642,4,Moba,4
663,4,Moba,4
664,4,Moba,4
668,4,Moba,4
676,4,Moba,4
682,4,Moba,4
688,4,Moba,4
694,4,Moba,4
706,4,Moba,4
722,4,Moba,4
748,4,Moba,4
755,4,Moba,4
793,4,Moba,4
803,4,Moba,4
814,4,Moba,4
818,4,Moba,4
825,4,Moba,4
832,4,Moba,4
849,4,Moba,4
850,4,Moba,4
855,4,Moba,4
866,4,Moba,4
869,4,Moba,4
875,4,Moba,4
893,4,Moba,4
903,4,Moba,4
931,4,Moba,4
940,4,Moba,4
955,4,Moba,4
956,4,Moba,4
958,4,Moba,4
975,4,Moba,4
983,4,Moba,4
988,4,Moba,4
989,4,Moba,4
992,4,Moba,4
1001,4,Moba,4
1006,4,Moba,4
1015,4,Moba,4
1016,4,Moba,4
1019,4,Moba,4
1026,4,Moba,4
1030,4,Moba,4
1042,4,Moba,4
1065,4,Moba,4
1082,4,Moba,4
1096,4,Moba,4
1101,4,Moba,4
1102,4,Moba,4
1119,4,Moba,4
1135,4,Moba,4
1167,4,Moba,4
1175,4,Moba,4
1183,4,Moba,4
1200,4,Moba,4
1204,4,Moba,4
1206,4,Moba,4
1208,4,Moba,4
1223,4,Moba,4
1235,4,Moba,4
1240,4,Moba,4
1248,4,Moba,4
1250,4,Moba,4
1275,4,Moba,4
8,4,RPG,3
15,4,RPG,3
37,4,RPG,3
39,4,RPG,3
68,4,RPG,3
77,4,RPG,3
78,4,RPG,3
80,4,RPG,3
93,4,RPG,3
112,4,RPG,3
113,4,RPG,3
121,4,RPG,3
124,4,RPG,3
128,4,RPG,3
140,4,RPG,3
159,4,RPG,3
196,4,RPG,3
206,4,RPG,3
210,4,RPG,3
217,4,RPG,3
218,4,RPG,3
224,4,RPG,3
232,4,RPG,3
238,4,RPG,3
242,4,RPG,3
253,4,RPG,3
257,4,RPG,3
267,4,RPG,3
270,4,RPG,3
287,4,RPG,3
318,4,RPG,3
319,4,RPG,3
332,4,RPG,3
338,4,RPG,3
344,4,RPG,3
361,4,RPG,3
386,4,RPG,3
394,4,RPG,3
398,4,RPG,3
423,4,RPG,3
431,4,RPG,3
432,4,RPG,3
438,4,RPG,3
450,4,RPG,3
451,4,RPG,3
466,4,RPG,3
470,4,RPG,3
483,4,RPG,3
484,4,RPG,3
487,4,RPG,3
509,4,RPG,3
511,4,RPG,3
535,4,RPG,3
545,4,RPG,3
551,4,RPG,3
553,4,RPG,3
567,4,RPG,3
571,4,RPG,3
574,4,RPG,3
587,4,RPG,3
595,4,RPG,3
601,4,RPG,3
614,4,RPG,3
620,4,RPG,3
641,4,RPG,3
647,4,RPG,3
652,4,RPG,3
673,4,RPG,3
681,4,RPG,3
686,4,RPG,3
725,4,RPG,3
735,4,RPG,3
744,4,RPG,3
761,4,RPG,3
762,4,RPG,3
763,4,RPG,3
766,4,RPG,3
776,4,RPG,3
788,4,RPG,3
797,4,RPG,3
802,4,RPG,3
813,4,RPG,3
816,4,RPG,3
826,4,RPG,3
830,4,RPG,3
841,4,RPG,3
851,4,RPG,3
854,4,RPG,3
898,4,RPG,3
902,4,RPG,3
904,4,RPG,3
913,4,RPG,3
957,4,RPG,3
986,4,RPG,3
987,4,RPG,3
996,4,RPG,3
1027,4,RPG,3
1028,4,RPG,3
1031,4,RPG,3
1035,4,RPG,3
1043,4,RPG,3
1044,4,RPG,3
1047,4,RPG,3
1062,4,RPG,3
1068,4,RPG,3
1092,4,RPG,3
1106,4,RPG,3
1111,4,RPG,3
1112,4,RPG,3
1127,4,RPG,3
1137,4,RPG,3
1149,4,RPG,3
1161,4,RPG,3
1162,4,RPG,3
1169,4,RPG,3
1171,4,RPG,3
1197,4,RPG,3
1203,4,RPG,3
1205,4,RPG,3
1211,4,RPG,3
1224,4,RPG,3
1226,4,RPG,3
1234,4,RPG,3
1245,4,RPG,3
1249,4,RPG,3
1253,4,RPG,3
1260,4,RPG,3
1263,4,RPG,3
4,4,Horor,2
19,4,Horor,2
28,4,Horor,2
29,4,Horor,2
48,4,Horor,2
69,4,Horor,2
75,4,Horor,2
79,4,Horor,2
85,4,Horor,2
86,4,Horor,2
95,4,Horor,2
104,4,Horor,2
122,4,Horor,2
132,4,Horor,2
134,4,Horor,2
155,4,Horor,2
165,4,Horor,2
172,4,Horor,2
182,4,Horor,2
189,4,Horor,2
192,4,Horor,2
214,4,Horor,2
216,4,Horor,2
226,4,Horor,2
236,4,Horor,2
248,4,Horor,2
285,4,Horor,2
290,4,Horor,2
301,4,Horor,2
308,4,Horor,2
312,4,Horor,2
313,4,Horor,2
346,4,Horor,2
355,4,Horor,2
356,4,Horor,2
358,4,Horor,2
360,4,Horor,2
366,4,Horor,2
372,4,Horor,2
373,4,Horor,2
388,4,Horor,2
420,4,Horor,2
426,4,Horor,2
444,4,Horor,2
452,4,Horor,2
454,4,Horor,2
478,4,Horor,2
488,4,Horor,2
495,4,Horor,2
500,4,Horor,2
501,4,Horor,2
506,4,Horor,2
510,4,Horor,2
532,4,Horor,2
533,4,Horor,2
539,4,Horor,2
546,4,Horor,2
557,4,Horor,2
583,4,Horor,2
608,4,Horor,2
619,4,Horor,2
624,4,Horor,2
633,4,Horor,2
636,4,Horor,2
646,4,Horor,2
656,4,Horor,2
672,4,Horor,2
683,4,Horor,2
684,4,Horor,2
696,4,Horor,2
710,4,Horor,2
733,4,Horor,2
742,4,Horor,2
752,4,Horor,2
764,4,Horor,2
774,4,Horor,2
805,4,Horor,2
820,4,Horor,2
822,4,Horor,2
834,4,Horor,2
835,4,Horor,2
836,4,Horor,2
843,4,Horor,2
853,4,Horor,2
856,4,Horor,2
864,4,Horor,2
867,4,Horor,2
868,4,Horor,2
871,4,Horor,2
876,4,Horor,2
882,4,Horor,2
886,4,Horor,2
891,4,Horor,2
896,4,Horor,2
900,4,Horor,2
909,4,Horor,2
927,4,Horor,2
934,4,Horor,2
942,4,Horor,2
951,4,Horor,2
954,4,Horor,2
960,4,Horor,2
968,4,Horor,2
970,4,Horor,2
978,4,Horor,2
995,4,Horor,2
1011,4,Horor,2
1013,4,Horor,2
1017,4,Horor,2
1045,4,Horor,2
1049,4,Horor,2
1063,4,Horor,2
1070,4,Horor,2
1090,4,Horor,2
1098,4,Horor,2
1100,4,Horor,2
1122,4,Horor,2
1126,4,Horor,2
1148,4,Horor,2
1155,4,Horor,2
1166,4,Horor,2
1177,4,Horor,2
1181,4,Horor,2
1233,4,Horor,2
1237,4,Horor,2
1259,4,Horor,2
1267,4,Horor,2
1273,4,Horor,2
10,4,Open World,2
17,4,Open World,2
30,4,Open World,2
33,4,Open World,2
42,4,Open World,2
52,4,Open World,2
64,4,Open World,2
72,4,Open World,2
101,4,Open World,2
109,4,Open World,2
135,4,Open World,2
143,4,Open World,2
146,4,Open World,2
149,4,Open World,2
158,4,Open World,2
160,4,Open World,2
162,4,Open World,2
166,4,Open World,2
168,4,Open World,2
169,4,Open World,2
170,4,Open World,2
180,4,Open World,2
184,4,Open World,2
220,4,Open World,2
223,4,Open World,2
247,4,Open World,2
258,4,Open World,2
278,4,Open World,2
291,4,Open World,2
295,4,Open World,2
314,4,Open World,2
316,4,Open World,2
321,4,Open World,2
324,4,Open World,2
325,4,Open World,2
350,4,Open World,2
353,4,Open World,2
354,4,Open World,2
359,4,Open World,2
382,4,Open World,2
412,4,Open World,2
416,4,Open World,2
418,4,Open World,2
421,4,Open World,2
422,4,Open World,2
448,4,Open World,2
475,4,Open World,2
486,4,Open World,2
489,4,Open World,2
494,4,Open World,2
503,4,Open World,2
508,4,Open World,2
512,4,Open World,2
517,4,Open World,2
519,4,Open World,2
522,4,Open World,2
529,4,Open World,2
550,4,Open World,2
572,4,Open World,2
585,4,Open World,2
607,4,Open World,2
616,4,Open World,2
626,4,Open World,2
637,4,Open World,2
651,4,Open World,2
675,4,Open World,2
689,4,Open World,2
695,4,Open World,2
701,4,Open World,2
702,4,Open World,2
719,4,Open World,2
726,4,Open World,2
728,4,Open World,2
738,4,Open World,2
753,4,Open World,2
757,4,Open World,2
765,4,Open World,2
777,4,Open World,2
783,4,Open World,2
786,4,Open World,2
790,4,Open World,2
801,4,Open World,2
823,4,Open World,2
828,4,Open World,2
829,4,Open World,2
833,4,Open World,2
847,4,Open World,2
863,4,Open World,2
881,4,Open World,2
889,4,Open World,2
894,4,Open World,2
919,4,Open World,2
928,4,Open World,2
930,4,Open World,2
943,4,Open World,2
946,4,Open World,2
966,4,Open World,2
969,4,Open World,2
971,4,Open World,2
972,4,Open World,2
976,4,Open World,2
977,4,Open World,2
985,4,Open World,2
998,4,Open World,2
1071,4,Open World,2
1077,4,Open World,2
1079,4,Open World,2
1080,4,Open World,2
1081,4,Open World,2
1091,4,Open World,2
1095,4,Open World,2
1103,4,Open World,2
1107,4,Open World,2
1109,4,Open World,2
1113,4,Open World,2
1114,4,Open World,2
1117,4,Open World,2
1132,4,Open World,2
1143,4,Open World,2
1157,4,Open World,2
1176,4,Open World,2
1178,4,Open World,2
1180,4,Open World,2
1213,4,Open World,2
1236,4,Open World,2
1251,4,Open World,2
1255,4,Open World,2
1276,4,Open World,2
2,4,Sports,2
7,4,Sports,2
12,4,Sports,2
20,4,Sports,2
24,4,Sports,2
27,4,Sports,2
34,4,Sports,2
40,4,Sports,2
41,4,Sports,2
44,4,Sports,2
49,4,Sports,2
50,4,Sports,2
60,4,Sports,2
62,4,Sports,2
63,4,Sports,2
71,4,Sports,2
88,4,Sports,2
91,4,Sports,2
92,4,Sports,2
98,4,Sports,2
100,4,Sports,2
106,4,Sports,2
110,4,Sports,2
116,4,Sports,2
127,4,Sports,2
136,4,Sports,2
137,4,Sports,2
139,4,Sports,2
142,4,Sports,2
145,4,Sports,2
150,4,Sports,2
154,4,Sports,2
161,4,Sports,2
163,4,Sports,2
171,4,Sports,2
187,4,Sports,2
191,4,Sports,2
194,4,Sports,2
200,4,Sports,2
201,4,Sports,2
202,4,Sports,2
212,4,Sports,2
215,4,Sports,2
219,4,Sports,2
222,4,Sports,2
229,4,Sports,2
237,4,Sports,2
240,4,Sports,2
243,4,Sports,2
250,4,Sports,2
252,4,Sports,2
256,4,Sports,2
259,4,Sports,2
262,4,Sports,2
264,4,Sports,2
271,4,Sports,2
272,4,Sports,2
275,4,Sports,2
277,4,Sports,2
283,4,Sports,2
297,4,Sports,2
305,4,Sports,2
309,4,Sports,2
311,4,Sports,2
327,4,Sports,2
331,4,Sports,2
342,4,Sports,2
348,4,Sports,2
362,4,Sports,2
384,4,Sports,2
392,4,Sports,2
400,4,Sports,2
403,4,Sports,2
405,4,Sports,2
417,4,Sports,2
429,4,Sports,2
442,4,Sports,2
445,4,Sports,2
447,4,Sports,2
449,4,Sports,2
456,4,Sports,2
457,4,Sports,2
458,4,Sports,2
467,4,Sports,2
473,4,Sports,2
474,4,Sports,2
477,4,Sports,2
481,4,Sports,2
485,4,Sports,2
502,4,Sports,2
507,4,Sports,2
520,4,Sports,2
521,4,Sports,2
523,4,Sports,2
527,4,Sports,2
536,4,Sports,2
537,4,Sports,2
542,4,Sports,2
544,4,Sports,2
552,4,Sports,2
555,4,Sports,2
556,4,Sports,2
558,4,Sports,2
561,4,Sports,2
563,4,Sports,2
564,4,Sports,2
569,4,Sports,2
573,4,Sports,2
575,4,Sports,2
576,4,Sports,2
578,4,Sports,2
582,4,Sports,2
584,4,Sports,2
586,4,Sports,2
588,4,Sports,2
590,4,Sports,2
592,4,Sports,2
593,4,Sports,2
597,4,Sports,2
598,4,Sports,2
618,4,Sports,2
622,4,Sports,2
623,4,Sports,2
627,4,Sports,2
630,4,Sports,2
631,4,Sports,2
632,4,Sports,2
639,4,Sports,2
644,4,Sports,2
655,4,Sports,2
658,4,Sports,2
659,4,Sports,2
660,4,Sports,2
666,4,Sports,2
677,4,Sports,2
685,4,Sports,2
691,4,Sports,2
692,4,Sports,2
697,4,Sports,2
705,4,Sports,2
709,4,Sports,2
712,4,Sports,2
713,4,Sports,2
714,4,Sports,2
715,4,Sports,2
721,4,Sports,2
723,4,Sports,2
729,4,Sports,2
730,4,Sports,2
732,4,Sports,2
743,4,Sports,2
746,4,Sports,2
754,4,Sports,2
767,4,Sports,2
780,4,Sports,2
781,4,Sports,2
792,4,Sports,2
798,4,Sports,2
804,4,Sports,2
809,4,Sports,2
817,4,Sports,2
837,4,Sports,2
839,4,Sports,2
848,4,Sports,2
858,4,Sports,2
861,4,Sports,2
865,4,Sports,2
872,4,Sports,2
874,4,Sports,2
877,4,Sports,2
885,4,Sports,2
907,4,Sports,2
910,4,Sports,2
912,4,Sports,2
916,4,Sports,2
917,4,Sports,2
918,4,Sports,2
920,4,Sports,2
922,4,Sports,2
929,4,Sports,2
935,4,Sports,2
936,4,Sports,2
947,4,Sports,2
950,4,Sports,2
952,4,Sports,2
959,4,Sports,2
964,4,Sports,2
965,4,Sports,2
967,4,Sports,2
979,4,Sports,2
981,4,Sports,2
994,4,Sports,2
1000,4,Sports,2
1002,4,Sports,2
1012,4,Sports,2
1018,4,Sports,2
1023,4,Sports,2
1024,4,Sports,2
1032,4,Sports,2
1034,4,Sports,2
1046,4,Sports,2
1048,4,Sports,2
1052,4,Sports,2
1054,4,Sports,2
1055,4,Sports,2
1066,4,Sports,2
1069,4,Sports,2
1083,4,Sports,2
1086,4,Sports,2
1087,4,Sports,2
1089,4,Sports,2
1099,4,Sports,2
1110,4,Sports,2
1115,4,Sports,2
1116,4,Sports,2
1125,4,Sports,2
1128,4,Sports,2
1130,4,Sports,2
1133,4,Sports,2
1136,4,Sports,2
1139,4,Sports,2
1144,4,Sports,2
1145,4,Sports,2
1146,4,Sports,2
1150,4,Sports,2
1156,4,Sports,2
1159,4,Sports,2
1170,4,Sports,2
1179,4,Sports,2
1188,4,Sports,2
1190,4,Sports,2
1191,4,Sports,2
1194,4,Sports,2
1195,4,Sports,2
1199,4,Sports,2
1207,4,Sports,2
1209,4,Sports,2
1212,4,Sports,2
1214,4,Sports,2
1216,4,Sports,2
1217,4,Sports,2
1220,4,Sports,2
1221,4,Sports,2
1230,4,Sports,2
1241,4,Sports,2
1246,4,Sports,2
1252,4,Sports,2
1257,4,Sports,2
1258,4,Sports,2
1264,4,Sports,2
1266,4,Sports,2
1268,4,Sports,2
1270,4,Sports,2
1271,4,Sports,2
1272,4,Sports,2
1278,4,Sports,2
9,4,Puzzle,2
11,4,Puzzle,2
25,4,Puzzle,2
38,4,Puzzle,2
47,4,Puzzle,2
56,4,Puzzle,2
58,4,Puzzle,2
73,4,Puzzle,2
87,4,Puzzle,2
99,4,Puzzle,2
125,4,Puzzle,2
129,4,Puzzle,2
131,4,Puzzle,2
138,4,Puzzle,2
141,4,Puzzle,2
148,4,Puzzle,2
164,4,Puzzle,2
175,4,Puzzle,2
177,4,Puzzle,2
178,4,Puzzle,2
179,4,Puzzle,2
227,4,Puzzle,2
235,4,Puzzle,2
263,4,Puzzle,2
269,4,Puzzle,2
280,4,Puzzle,2
284,4,Puzzle,2
288,4,Puzzle,2
289,4,Puzzle,2
300,4,Puzzle,2
303,4,Puzzle,2
307,4,Puzzle,2
339,4,Puzzle,2
357,4,Puzzle,2
365,4,Puzzle,2
369,4,Puzzle,2
370,4,Puzzle,2
371,4,Puzzle,2
377,4,Puzzle,2
379,4,Puzzle,2
387,4,Puzzle,2
390,4,Puzzle,2
397,4,Puzzle,2
402,4,Puzzle,2
410,4,Puzzle,2
419,4,Puzzle,2
435,4,Puzzle,2
439,4,Puzzle,2
446,4,Puzzle,2
455,4,Puzzle,2
459,4,Puzzle,2
461,4,Puzzle,2
463,4,Puzzle,2
479,4,Puzzle,2
482,4,Puzzle,2
515,4,Puzzle,2
526,4,Puzzle,2
534,4,Puzzle,2
541,4,Puzzle,2
554,4,Puzzle,2
560,4,Puzzle,2
562,4,Puzzle,2
612,4,Puzzle,2
628,4,Puzzle,2
645,4,Puzzle,2
653,4,Puzzle,2
657,4,Puzzle,2
665,4,Puzzle,2
678,4,Puzzle,2
680,4,Puzzle,2
698,4,Puzzle,2
703,4,Puzzle,2
708,4,Puzzle,2
711,4,Puzzle,2
717,4,Puzzle,2
718,4,Puzzle,2
737,4,Puzzle,2
740,4,Puzzle,2
750,4,Puzzle,2
759,4,Puzzle,2
768,4,Puzzle,2
769,4,Puzzle,2
795,4,Puzzle,2
796,4,Puzzle,2
824,4,Puzzle,2
845,4,Puzzle,2
846,4,Puzzle,2
859,4,Puzzle,2
880,4,Puzzle,2
890,4,Puzzle,2
892,4,Puzzle,2
897,4,Puzzle,2
911,4,Puzzle,2
915,4,Puzzle,2
932,4,Puzzle,2
937,4,Puzzle,2
941,4,Puzzle,2
948,4,Puzzle,2
974,4,Puzzle,2
984,4,Puzzle,2
999,4,Puzzle,2
1008,4,Puzzle,2
1025,4,Puzzle,2
1033,4,Puzzle,2
1039,4,Puzzle,2
1040,4,Puzzle,2
1057,4,Puzzle,2
1058,4,Puzzle,2
1072,4,Puzzle,2
1085,4,Puzzle,2
1105,4,Puzzle,2
1120,4,Puzzle,2
1124,4,Puzzle,2
1140,4,Puzzle,2
1151,4,Puzzle,2
1154,4,Puzzle,2
1165,4,Puzzle,2
1174,4,Puzzle,2
1185,4,Puzzle,2
1186,4,Puzzle,2
1187,4,Puzzle,2
1193,4,Puzzle,2
1215,4,Puzzle,2
1219,4,Puzzle,2
1222,4,Puzzle,2
1228,4,Puzzle,2
1265,4,Puzzle,2
1269,4,Puzzle,2
3,4,FPS,5
16,4,FPS,5
23,4,FPS,5
32,4,FPS,5
43,4,FPS,5
54,4,FPS,5
66,4,FPS,5
74,4,FPS,5
83,4,FPS,5
84,4,FPS,5
97,4,FPS,5
107,4,FPS,5
115,4,FPS,5
126,4,FPS,5
133,4,FPS,5
153,4,FPS,5
173,4,FPS,5
185,4,FPS,5
195,4,FPS,5
198,4,FPS,5
203,4,FPS,5
204,4,FPS,5
208,4,FPS,5
211,4,FPS,5
213,4,FPS,5
225,4,FPS,5
249,4,FPS,5
251,4,FPS,5
